Item_Identifier,Item_Type,Item_Fat_Content,Item_Weight,Item_Visibility,Item_MRP,Outlet_Identifier,Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_City,Item_Outlet_Sales
FDL46,Snack Foods,Low Fat,20.35,0.054362695,117.9466,OUT017,2007,,Tier 2,Ahmedabad,1649.8524
FDK02,Canned,Low Fat,12.5,0.112859454,118.344,OUT017,2007,,Tier 2,Ahmedabad,2157.192
NCB31,Household,Low Fat,6.235,0.119345629,261.991,OUT017,2007,,Tier 2,Ahmedabad,2366.919
NCV05,Health and Hygiene,Low Fat,10.1,0.030379382,153.4656,OUT017,2007,,Tier 2,Ahmedabad,1853.5872
NCA05,Health and Hygiene,Low Fat,20.75,0.025272781,146.6734,OUT017,2007,,Tier 2,Ahmedabad,445.4202
FDV07,Fruits and Vegetables,Low Fat,9.5,0.0,110.4228,OUT017,2007,,Tier 2,Ahmedabad,1547.3192
FDR14,Dairy,Low Fat,11.65,0.175033524,55.5298,OUT017,2007,,Tier 2,Ahmedabad,647.1576
FDO13,Breakfast,Low Fat,7.865,0.061405051,166.3526,OUT017,2007,,Tier 2,Ahmedabad,1973.4312
NCL55,Others,Low Fat,12.15,0.065026434,253.704,OUT017,2007,,Tier 2,Ahmedabad,5060.08
FDT49,Canned,Low Fat,7.0,0.152261999,105.728,OUT017,2007,,Tier 2,Ahmedabad,1278.336
NCC43,Household,Low Fat,7.39,0.093307713,250.9066,OUT017,2007,,Tier 2,Ahmedabad,1506.0396
NCM31,Others,Low Fat,6.095,0.0816559,143.3154,OUT017,2007,,Tier 2,Ahmedabad,2836.308
FDK28,Frozen Foods,Low Fat,5.695,0.065960909,259.2646,OUT017,2007,,Tier 2,Ahmedabad,9275.9256
FDY58,Snack Foods,Low Fat,11.65,0.040144377,228.9694,OUT017,2007,,Tier 2,Ahmedabad,6622.7126
FDA34,Starchy Foods,Low Fat,11.5,0.014944614,171.808,OUT017,2007,,Tier 2,Ahmedabad,5712.564
DRH23,Hard Drinks,Low Fat,14.65,0.171281641,54.0614,OUT017,2007,,Tier 2,Ahmedabad,1160.4894
NCF54,Household,Low Fat,18.0,0.047645037,172.6422,OUT017,2007,,Tier 2,Ahmedabad,2931.5174
FDW48,Baking Goods,Low Fat,18.0,0.008589133,81.0618,OUT017,2007,,Tier 2,Ahmedabad,1450.1124
FDO40,Frozen Foods,Low Fat,17.1,0.032812669,147.1392,OUT017,2007,,Tier 2,Ahmedabad,2237.088
NCZ42,Household,Low Fat,10.5,0.011351778,236.5248,OUT017,2007,,Tier 2,Ahmedabad,4029.4216
FDK43,Meat,Low Fat,9.8,0.026992588,127.302,OUT017,2007,,Tier 2,Ahmedabad,2277.036
NCM06,Household,Low Fat,7.475,0.076156245,156.4656,OUT017,2007,,Tier 2,Ahmedabad,2008.0528
NCO43,Others,Low Fat,5.5,0.047364617,100.0016,OUT017,2007,,Tier 2,Ahmedabad,708.4112
FDU34,Snack Foods,Low Fat,18.25,0.075620262,123.8046,OUT017,2007,,Tier 2,Ahmedabad,3486.1288
FDP38,Canned,Low Fat,10.1,0.032283676,52.2008,OUT017,2007,,Tier 2,Ahmedabad,759.012
FDA50,Dairy,Low Fat,16.25,0.087668236,94.941,OUT017,2007,,Tier 2,Ahmedabad,1737.738
DRM35,Hard Drinks,Low Fat,9.695,0.070843019,177.7344,OUT017,2007,,Tier 2,Ahmedabad,1605.9096
NCS17,Health and Hygiene,Low Fat,18.6,0.080956792,95.2436,OUT017,2007,,Tier 2,Ahmedabad,1796.3284
DRJ37,Soft Drinks,Low Fat,10.8,0.061446997,150.4024,OUT017,2007,,Tier 2,Ahmedabad,2884.2456
DRZ24,Soft Drinks,Low Fat,7.535,0.082250143,118.344,OUT017,2007,,Tier 2,Ahmedabad,3115.944
FDP60,Baking Goods,Low Fat,17.35,0.056235142,102.0016,OUT017,2007,,Tier 2,Ahmedabad,1619.2256
FDJ22,Snack Foods,Low Fat,18.75,0.05310896,193.6504,OUT017,2007,,Tier 2,Ahmedabad,2876.256
DRF27,Dairy,Low Fat,8.93,0.028578012,152.234,OUT017,2007,,Tier 2,Ahmedabad,3828.35
FDH10,Snack Foods,Low Fat,21.0,0.049583899,193.8478,OUT017,2007,,Tier 2,Ahmedabad,1162.4868
DRG51,Dairy,Low Fat,12.1,0.011604894,166.0526,OUT017,2007,,Tier 2,Ahmedabad,1480.0734
FDZ04,Frozen Foods,Low Fat,9.31,0.038169783,64.551,OUT017,2007,,Tier 2,Ahmedabad,1581.275
FDT04,Frozen Foods,Low Fat,17.25,0.10764721,39.3822,OUT017,2007,,Tier 2,Ahmedabad,314.2576
NCZ06,Household,Low Fat,19.6,0.094694278,254.9698,OUT017,2007,,Tier 2,Ahmedabad,2536.698
DRK13,Soft Drinks,Low Fat,11.8,0.115819014,198.3084,OUT017,2007,,Tier 2,Ahmedabad,4563.3932
DRI13,Soft Drinks,Low Fat,15.35,0.020441939,216.4508,OUT017,2007,,Tier 2,Ahmedabad,5426.27
DRF23,Hard Drinks,Low Fat,4.61,0.123346085,172.5396,OUT017,2007,,Tier 2,Ahmedabad,3663.2316
FDC39,Dairy,Low Fat,7.405,0.0,205.7296,OUT017,2007,,Tier 2,Ahmedabad,4570.0512
FDK38,Canned,Low Fat,6.65,0.053591345,149.7734,OUT017,2007,,Tier 2,Ahmedabad,2375.5744
FDE59,Starchy Foods,Low Fat,12.15,0.062640143,36.6532,OUT017,2007,,Tier 2,Ahmedabad,251.6724
NCE54,Household,Low Fat,20.7,0.027052013,73.9354,OUT017,2007,,Tier 2,Ahmedabad,1655.1788
NCI18,Household,Low Fat,18.35,0.014103354,225.4746,OUT017,2007,,Tier 2,Ahmedabad,1346.2476
FDT48,Baking Goods,Low Fat,4.92,0.046214971,199.8084,OUT017,2007,,Tier 2,Ahmedabad,3968.168
FDB17,Frozen Foods,Low Fat,13.15,0.036879539,181.3976,OUT017,2007,,Tier 2,Ahmedabad,3078.6592
FDF52,Frozen Foods,Low Fat,9.3,0.0,182.9292,OUT017,2007,,Tier 2,Ahmedabad,4013.4424
NCY41,Health and Hygiene,Low Fat,16.75,0.076164013,34.0532,OUT017,2007,,Tier 2,Ahmedabad,575.2512
NCX42,Household,Low Fat,6.36,0.006012413,163.0526,OUT017,2007,,Tier 2,Ahmedabad,1644.526
NCS42,Household,Low Fat,8.6,0.069809115,90.5146,OUT017,2007,,Tier 2,Ahmedabad,729.7168
FDI33,Snack Foods,Low Fat,16.5,0.028579565,90.3146,OUT017,2007,,Tier 2,Ahmedabad,2554.0088
FDZ33,Snack Foods,Low Fat,10.195,0.108004532,148.7076,OUT017,2007,,Tier 2,Ahmedabad,1330.2684
FDO50,Canned,Low Fat,16.25,0.0,89.8804,OUT017,2007,,Tier 2,Ahmedabad,1102.5648
NCO02,Others,Low Fat,11.15,0.073783159,66.0142,OUT017,2007,,Tier 2,Ahmedabad,988.713
NCO05,Health and Hygiene,Low Fat,7.27,0.046822808,99.3384,OUT017,2007,,Tier 2,Ahmedabad,2759.0752
FDP39,Meat,Low Fat,12.65,0.069817659,53.5324,OUT017,2007,,Tier 2,Ahmedabad,830.9184
DRD37,Soft Drinks,Low Fat,9.8,0.013920032,45.006,OUT017,2007,,Tier 2,Ahmedabad,792.302
FDR46,Snack Foods,Low Fat,16.85,0.0,146.076,OUT017,2007,,Tier 2,Ahmedabad,2636.568
NCH07,Household,Low Fat,13.15,0.093191195,158.1604,OUT017,2007,,Tier 2,Ahmedabad,1426.1436
NCP55,Others,Low Fat,14.65,0.01125332,57.0614,OUT017,2007,,Tier 2,Ahmedabad,939.4438
NCY18,Household,Low Fat,7.285,0.031327839,174.6054,OUT017,2007,,Tier 2,Ahmedabad,2976.7918
DRE15,Dairy,Low Fat,13.35,0.0,75.7012,OUT017,2007,,Tier 2,Ahmedabad,1442.1228
FDX14,Dairy,Low Fat,13.1,0.075363922,73.8354,OUT017,2007,,Tier 2,Ahmedabad,1956.1204
FDA20,Fruits and Vegetables,Low Fat,6.78,0.066997921,186.524,OUT017,2007,,Tier 2,Ahmedabad,2609.936
FDM52,Frozen Foods,Low Fat,15.1,0.026140452,149.0076,OUT017,2007,,Tier 2,Ahmedabad,4138.6128
FDF47,Starchy Foods,Low Fat,20.85,0.098170402,224.0746,OUT017,2007,,Tier 2,Ahmedabad,2243.746
DRI37,Soft Drinks,Low Fat,15.85,0.108206497,58.3904,OUT017,2007,,Tier 2,Ahmedabad,468.7232
NCF42,Household,Low Fat,17.35,0.168329848,176.7712,OUT017,2007,,Tier 2,Ahmedabad,2812.3392
FDD04,Dairy,Low Fat,16.0,0.090480206,142.4154,OUT017,2007,,Tier 2,Ahmedabad,1985.4156
NCH29,Health and Hygiene,Low Fat,5.51,0.034668802,98.5726,OUT017,2007,,Tier 2,Ahmedabad,1761.7068
FDS55,Fruits and Vegetables,Low Fat,7.02,0.081623275,148.0734,OUT017,2007,,Tier 2,Ahmedabad,1930.1542
NCI30,Household,Low Fat,20.25,0.059268885,246.446,OUT017,2007,,Tier 2,Ahmedabad,3695.19
DRK01,Soft Drinks,Low Fat,7.63,0.061409711,94.6436,OUT017,2007,,Tier 2,Ahmedabad,1607.2412
FDZ38,Dairy,Low Fat,17.6,0.008046275,173.7422,OUT017,2007,,Tier 2,Ahmedabad,5863.0348
FDO23,Breads,Low Fat,17.85,0.147255604,93.7436,OUT017,2007,,Tier 2,Ahmedabad,1701.7848
FDW56,Fruits and Vegetables,Low Fat,7.68,0.071301323,190.8162,OUT017,2007,,Tier 2,Ahmedabad,2693.8268
NCL17,Health and Hygiene,Low Fat,7.39,0.068163102,140.4812,OUT017,2007,,Tier 2,Ahmedabad,2422.1804
FDL36,Baking Goods,Low Fat,15.1,0.076505799,91.583,OUT017,2007,,Tier 2,Ahmedabad,539.298
FDT40,Frozen Foods,Low Fat,5.985,0.096337184,125.2678,OUT017,2007,,Tier 2,Ahmedabad,763.0068
NCN14,Others,Low Fat,19.1,0.092437711,185.2608,OUT017,2007,,Tier 2,Ahmedabad,1470.0864
FDS40,Frozen Foods,Low Fat,15.35,0.014098693,37.219,OUT017,2007,,Tier 2,Ahmedabad,805.618
FDY10,Snack Foods,Low Fat,17.6,0.049345425,115.4176,OUT017,2007,,Tier 2,Ahmedabad,1145.176
NCT54,Household,Low Fat,8.695,0.120211747,93.2094,OUT017,2007,,Tier 2,Ahmedabad,666.4658
NCO17,Health and Hygiene,Low Fat,10.0,0.073794811,121.444,OUT017,2007,,Tier 2,Ahmedabad,2516.724
NCR05,Health and Hygiene,Low Fat,10.1,0.054939848,199.5084,OUT017,2007,,Tier 2,Ahmedabad,3372.9428
DRH25,Soft Drinks,Low Fat,18.7,0.014675574,50.8324,OUT017,2007,,Tier 2,Ahmedabad,934.7832
FDG40,Frozen Foods,Low Fat,13.65,0.040049609,34.4558,OUT017,2007,,Tier 2,Ahmedabad,611.2044
DRE03,Dairy,Low Fat,19.6,0.024363939,46.3718,OUT017,2007,,Tier 2,Ahmedabad,661.8052
NCL41,Health and Hygiene,Low Fat,12.35,0.041973712,35.7216,OUT017,2007,,Tier 2,Ahmedabad,519.324
FDW45,Snack Foods,Low Fat,18.0,0.039231652,145.1418,OUT017,2007,,Tier 2,Ahmedabad,2648.5524
DRJ24,Soft Drinks,Low Fat,11.8,0.11397026,185.1924,OUT017,2007,,Tier 2,Ahmedabad,2591.2936
NCF07,Household,Low Fat,9.0,0.032203667,100.8016,OUT017,2007,,Tier 2,Ahmedabad,1113.2176
DRF60,Soft Drinks,Low Fat,10.8,0.052363244,236.5564,OUT017,2007,,Tier 2,Ahmedabad,5243.8408
FDL43,Meat,Low Fat,10.1,0.027217468,76.067,OUT017,2007,,Tier 2,Ahmedabad,1454.773
FDE47,Starchy Foods,Low Fat,14.15,0.038123176,123.5046,OUT017,2007,,Tier 2,Ahmedabad,1992.0736
FDX20,Fruits and Vegetables,Low Fat,7.365,0.04280099,228.372,OUT017,2007,,Tier 2,Ahmedabad,2037.348
FDH09,Seafood,Low Fat,12.6,0.056394771,51.3982,OUT017,2007,,Tier 2,Ahmedabad,473.3838
NCL53,Health and Hygiene,Low Fat,7.5,0.036439878,175.3028,OUT017,2007,,Tier 2,Ahmedabad,3010.7476
DRD27,Dairy,Low Fat,18.75,0.023974769,99.0042,OUT017,2007,,Tier 2,Ahmedabad,694.4294
FDH34,Snack Foods,Low Fat,8.63,0.031271134,186.0582,OUT017,2007,,Tier 2,Ahmedabad,3900.9222
NCK29,Health and Hygiene,Low Fat,5.615,0.126480422,121.573,OUT017,2007,,Tier 2,Ahmedabad,3202.498
NCA06,Household,Low Fat,20.5,0.144094079,34.819,OUT017,2007,,Tier 2,Ahmedabad,1061.951
NCY29,Health and Hygiene,Low Fat,13.65,0.077670981,55.093,OUT017,2007,,Tier 2,Ahmedabad,1301.639
FDM33,Snack Foods,Low Fat,15.6,0.088215871,220.1798,OUT017,2007,,Tier 2,Ahmedabad,5068.7354
FDA39,Meat,Low Fat,6.32,0.012789884,39.1822,OUT017,2007,,Tier 2,Ahmedabad,1060.6194
FDS43,Fruits and Vegetables,Low Fat,11.65,0.040744057,185.924,OUT017,2007,,Tier 2,Ahmedabad,4101.328
NCX06,Household,Low Fat,17.6,0.015775777,179.1976,OUT017,2007,,Tier 2,Ahmedabad,3803.0496
FDX45,Snack Foods,Low Fat,16.75,0.105448901,156.163,OUT017,2007,,Tier 2,Ahmedabad,782.315
FDT60,Baking Goods,Low Fat,12.0,0.075975642,124.1388,OUT017,2007,,Tier 2,Ahmedabad,1486.0656
FDF17,Frozen Foods,Low Fat,5.19,0.042861968,196.811,OUT017,2007,,Tier 2,Ahmedabad,3731.809
FDM21,Snack Foods,Low Fat,20.2,0.064728148,258.0646,OUT017,2007,,Tier 2,Ahmedabad,5668.6212
FDL22,Snack Foods,Low Fat,16.85,0.036596012,90.6488,OUT017,2007,,Tier 2,Ahmedabad,633.8416
NCH43,Household,Low Fat,8.42,0.070968081,215.9192,OUT017,2007,,Tier 2,Ahmedabad,1941.4728
NCN05,Health and Hygiene,Low Fat,8.235,0.014541462,184.495,OUT017,2007,,Tier 2,Ahmedabad,3844.995
FDT13,Canned,Low Fat,14.85,0.01867669,188.7214,OUT017,2007,,Tier 2,Ahmedabad,3956.8494
DRI01,Soft Drinks,Low Fat,7.97,0.034647829,171.2422,OUT017,2007,,Tier 2,Ahmedabad,3103.9596
FDP10,Snack Foods,Low Fat,19.0,0.128814669,107.6622,OUT017,2007,,Tier 2,Ahmedabad,1164.4842
FDH38,Canned,Low Fat,6.425,0.010497273,118.3808,OUT017,2007,,Tier 2,Ahmedabad,2812.3392
FDO04,Frozen Foods,Low Fat,16.6,0.0,54.6614,OUT017,2007,,Tier 2,Ahmedabad,884.1824
NCI17,Health and Hygiene,Low Fat,8.645,0.1442339,95.441,OUT017,2007,,Tier 2,Ahmedabad,3282.394
FDX26,Dairy,Low Fat,17.7,0.088305201,182.3292,OUT017,2007,,Tier 2,Ahmedabad,4195.8716
FDB20,Fruits and Vegetables,Low Fat,7.72,0.052274691,79.1986,OUT017,2007,,Tier 2,Ahmedabad,778.986
FDZ40,Frozen Foods,Low Fat,8.935,0.040410039,52.9298,OUT017,2007,,Tier 2,Ahmedabad,539.298
FDJ48,Baking Goods,Low Fat,11.3,0.056754036,247.5118,OUT017,2007,,Tier 2,Ahmedabad,2470.118
FDH27,Dairy,Low Fat,7.075,0.058676973,142.0128,OUT017,2007,,Tier 2,Ahmedabad,2588.6304
NCQ43,Others,Low Fat,17.75,0.111931193,108.8912,OUT017,2007,,Tier 2,Ahmedabad,327.5736
FDX55,Fruits and Vegetables,Low Fat,15.1,0.055518167,217.3166,OUT017,2007,,Tier 2,Ahmedabad,1306.2996
FDZ19,Fruits and Vegetables,Low Fat,6.425,0.093983518,175.5712,OUT017,2007,,Tier 2,Ahmedabad,1230.3984
NCV53,Health and Hygiene,Low Fat,8.27,0.018920019,238.088,OUT017,2007,,Tier 2,Ahmedabad,6231.888
FDK04,Frozen Foods,Low Fat,7.36,0.052607932,56.3588,OUT017,2007,,Tier 2,Ahmedabad,744.3644
NCV41,Health and Hygiene,Low Fat,14.35,0.017135155,109.8228,OUT017,2007,,Tier 2,Ahmedabad,1657.842
FDZ52,Frozen Foods,Low Fat,19.2,0.100640587,112.6886,OUT017,2007,,Tier 2,Ahmedabad,1779.0176
FDM44,Fruits and Vegetables,Low Fat,12.5,0.031225303,102.899,OUT017,2007,,Tier 2,Ahmedabad,2167.179
NCA53,Health and Hygiene,Low Fat,11.395,0.009934335,47.2034,OUT017,2007,,Tier 2,Ahmedabad,340.2238
NCD19,Household,Low Fat,8.93,0.013253936,56.4614,OUT017,2007,,Tier 2,Ahmedabad,828.921
NCE31,Household,Low Fat,7.67,0.185889129,35.4216,OUT017,2007,,Tier 2,Ahmedabad,173.108
FDG26,Canned,Low Fat,18.85,0.042891098,257.633,OUT017,2007,,Tier 2,Ahmedabad,5382.993
NCJ43,Household,Low Fat,6.635,0.027222517,174.0396,OUT017,2007,,Tier 2,Ahmedabad,2093.2752
DRJ13,Soft Drinks,Low Fat,12.65,0.063246037,159.2578,OUT017,2007,,Tier 2,Ahmedabad,2406.867
FDY13,Canned,Low Fat,12.1,0.030297819,74.767,OUT017,2007,,Tier 2,Ahmedabad,1454.773
DRD49,Soft Drinks,Low Fat,9.895,0.168780385,236.8564,OUT017,2007,,Tier 2,Ahmedabad,4767.128
FDZ20,Fruits and Vegetables,Low Fat,16.1,0.034501016,255.7356,OUT017,2007,,Tier 2,Ahmedabad,2543.356
NCK17,Health and Hygiene,Low Fat,11.0,0.038109194,40.948,OUT017,2007,,Tier 2,Ahmedabad,479.376
NCK42,Household,Low Fat,7.475,0.01319424,217.4192,OUT017,2007,,Tier 2,Ahmedabad,4314.384
FDI26,Canned,Low Fat,5.94,0.035084073,176.4344,OUT017,2007,,Tier 2,Ahmedabad,2141.2128
FDV47,Breads,Low Fat,17.1,0.054514169,84.4566,OUT017,2007,,Tier 2,Ahmedabad,591.8962
FDN02,Canned,Low Fat,16.5,0.074245348,208.2638,OUT017,2007,,Tier 2,Ahmedabad,4762.4674
FDQ33,Snack Foods,Low Fat,13.35,0.091723066,148.8708,OUT017,2007,,Tier 2,Ahmedabad,3761.77
FDN24,Baking Goods,Low Fat,14.1,0.113908117,53.3956,OUT017,2007,,Tier 2,Ahmedabad,982.7208
FDR26,Dairy,Low Fat,20.7,0.04307908,177.8028,OUT017,2007,,Tier 2,Ahmedabad,1239.7196
NCQ06,Household,Low Fat,13.0,0.0420611,254.1014,OUT017,2007,,Tier 2,Ahmedabad,3315.0182
DRN37,Soft Drinks,Low Fat,9.6,0.096842096,166.1158,OUT017,2007,,Tier 2,Ahmedabad,501.3474
DRJ23,Hard Drinks,Low Fat,18.35,0.041904578,188.1872,OUT017,2007,,Tier 2,Ahmedabad,4159.9184
NCO30,Household,Low Fat,19.5,0.01581384,183.2608,OUT017,2007,,Tier 2,Ahmedabad,2940.1728
FDZ22,Snack Foods,Low Fat,9.395,0.045525961,83.425,OUT017,2007,,Tier 2,Ahmedabad,1498.05
FDP11,Breads,Low Fat,15.85,0.069491408,218.2166,OUT017,2007,,Tier 2,Ahmedabad,4789.7652
FDF35,Starchy Foods,Low Fat,15.0,0.154860353,106.1938,OUT017,2007,,Tier 2,Ahmedabad,4073.3644
FDB60,Baking Goods,Low Fat,9.3,0.028683422,195.8136,OUT017,2007,,Tier 2,Ahmedabad,3693.8584
FDT57,Snack Foods,Low Fat,15.2,0.019142452,237.5248,OUT017,2007,,Tier 2,Ahmedabad,3318.3472
NCG55,Household,Low Fat,16.25,0.0,115.2176,OUT017,2007,,Tier 2,Ahmedabad,3206.4928
NCB06,Health and Hygiene,Low Fat,17.6,0.082797778,161.492,OUT017,2007,,Tier 2,Ahmedabad,3515.424
FDR33,Snack Foods,Low Fat,7.31,0.026940466,108.457,OUT017,2007,,Tier 2,Ahmedabad,2306.997
DRL49,Soft Drinks,Low Fat,13.15,0.05674821,144.3812,OUT017,2007,,Tier 2,Ahmedabad,284.9624
FDG57,Fruits and Vegetables,Low Fat,14.7,0.072707309,49.5034,OUT017,2007,,Tier 2,Ahmedabad,291.6204
DRK49,Soft Drinks,Low Fat,14.15,0.036147029,39.3138,OUT017,2007,,Tier 2,Ahmedabad,527.9794
FDD35,Starchy Foods,Low Fat,12.15,0.026010729,119.144,OUT017,2007,,Tier 2,Ahmedabad,2157.192
FDY07,Fruits and Vegetables,Low Fat,11.8,0.122289654,46.3402,OUT017,2007,,Tier 2,Ahmedabad,275.6412
NCR42,Household,Low Fat,9.105,0.038699553,33.79,OUT017,2007,,Tier 2,Ahmedabad,199.74
FDV46,Snack Foods,Low Fat,18.2,0.012679191,139.818,OUT017,2007,,Tier 2,Ahmedabad,838.908
FDT37,Canned,Low Fat,14.15,0.03546967,256.3014,OUT017,2007,,Tier 2,Ahmedabad,4845.0266
FDK36,Baking Goods,Low Fat,7.09,0.007256127,50.4034,OUT017,2007,,Tier 2,Ahmedabad,340.2238
FDQ23,Breads,Low Fat,6.55,0.024664556,103.3332,OUT017,2007,,Tier 2,Ahmedabad,2050.664
NCL29,Health and Hygiene,Low Fat,9.695,0.114583922,156.4604,OUT017,2007,,Tier 2,Ahmedabad,2535.3664
FDS20,Fruits and Vegetables,Low Fat,8.85,0.054171606,183.9292,OUT017,2007,,Tier 2,Ahmedabad,2918.8672
FDI44,Fruits and Vegetables,Low Fat,16.1,0.100799828,78.4328,OUT017,2007,,Tier 2,Ahmedabad,1467.4232
NCH06,Household,Low Fat,12.3,0.076987408,247.946,OUT017,2007,,Tier 2,Ahmedabad,3202.498
DRC27,Dairy,Low Fat,13.8,0.05843112,243.6802,OUT017,2007,,Tier 2,Ahmedabad,1965.4416
FDR48,Baking Goods,Low Fat,11.65,0.132248069,150.5024,OUT017,2007,,Tier 2,Ahmedabad,3187.8504
NCJ31,Others,Low Fat,19.2,0.183686937,241.8196,OUT017,2007,,Tier 2,Ahmedabad,1687.1372
FDK09,Snack Foods,Low Fat,15.2,0.092282353,227.2352,OUT017,2007,,Tier 2,Ahmedabad,4122.6336
FDP32,Fruits and Vegetables,Low Fat,6.65,0.08816538,126.8678,OUT017,2007,,Tier 2,Ahmedabad,1780.3492
FDB34,Snack Foods,Low Fat,15.25,0.026760329,86.0198,OUT017,2007,,Tier 2,Ahmedabad,2006.0554
NCS30,Household,Low Fat,5.945,0.0,128.9652,OUT017,2007,,Tier 2,Ahmedabad,1808.3128
FDJ28,Frozen Foods,Low Fat,12.3,0.021984639,191.2162,OUT017,2007,,Tier 2,Ahmedabad,1924.162
NCF43,Household,Low Fat,8.51,0.052239735,141.947,OUT017,2007,,Tier 2,Ahmedabad,2004.058
FDS35,Breads,Low Fat,9.3,0.11184963,64.6826,OUT017,2007,,Tier 2,Ahmedabad,774.9912
NCR17,Health and Hygiene,Low Fat,9.8,0.024521239,117.5492,OUT017,2007,,Tier 2,Ahmedabad,1390.1904
NCN54,Household,Low Fat,20.35,0.021447102,76.3328,OUT017,2007,,Tier 2,Ahmedabad,1312.9576
FDI15,Dairy,Low Fat,13.8,0.14215211,263.5884,OUT017,2007,,Tier 2,Ahmedabad,2384.8956
FDU39,Meat,Low Fat,18.85,0.036241797,57.3562,OUT017,2007,,Tier 2,Ahmedabad,1007.3554
FDG29,Frozen Foods,Low Fat,17.6,0.05661033,41.7454,OUT017,2007,,Tier 2,Ahmedabad,209.727
FDS37,Canned,Low Fat,7.655,0.032125561,115.7492,OUT017,2007,,Tier 2,Ahmedabad,2548.6824
NCO14,Household,Low Fat,9.6,0.02981155,45.2086,OUT017,2007,,Tier 2,Ahmedabad,669.129
NCZ30,Household,Low Fat,6.59,0.0,119.1098,OUT017,2007,,Tier 2,Ahmedabad,964.0784
DRO47,Hard Drinks,Low Fat,10.195,0.112859454,114.486,OUT017,2007,,Tier 2,Ahmedabad,2490.092
FDS57,Snack Foods,Low Fat,15.5,0.0,141.547,OUT017,2007,,Tier 2,Ahmedabad,3006.087
NCK53,Health and Hygiene,Low Fat,11.6,0.037793818,99.3042,OUT017,2007,,Tier 2,Ahmedabad,2281.6966
FDB39,Dairy,Low Fat,11.6,0.038736838,55.8272,OUT017,2007,,Tier 2,Ahmedabad,1454.1072
NCZ18,Household,Low Fat,7.825,0.0,253.4698,OUT017,2007,,Tier 2,Ahmedabad,6849.0846
FDO37,Breakfast,Low Fat,8.06,0.021497594,230.3326,OUT017,2007,,Tier 2,Ahmedabad,1386.1956
FDZ58,Snack Foods,Low Fat,17.85,0.052471995,123.7072,OUT017,2007,,Tier 2,Ahmedabad,2450.144
NCQ29,Health and Hygiene,Low Fat,12.0,0.0,262.3278,OUT017,2007,,Tier 2,Ahmedabad,1561.9668
FDT34,Snack Foods,Low Fat,9.3,0.175336471,107.0964,OUT017,2007,,Tier 2,Ahmedabad,1472.7496
FDD11,Starchy Foods,Low Fat,12.85,0.030789914,254.904,OUT017,2007,,Tier 2,Ahmedabad,3036.048
FDK34,Snack Foods,Low Fat,13.35,0.038744606,239.3564,OUT017,2007,,Tier 2,Ahmedabad,3098.6332
FDH33,Snack Foods,Low Fat,12.85,0.12241394,42.9428,OUT017,2007,,Tier 2,Ahmedabad,703.0848
FDY25,Canned,Low Fat,12.0,0.034166609,181.2976,OUT017,2007,,Tier 2,Ahmedabad,5070.7328
FDD05,Frozen Foods,Low Fat,19.35,0.016705436,120.8098,OUT017,2007,,Tier 2,Ahmedabad,3374.2744
FDS47,Breads,Low Fat,16.75,0.12961476,86.1856,OUT017,2007,,Tier 2,Ahmedabad,1406.1696
NCN53,Health and Hygiene,Low Fat,5.175,0.030527166,33.5874,OUT017,2007,,Tier 2,Ahmedabad,635.1732
NCH55,Household,Low Fat,16.35,0.0,127.902,OUT017,2007,,Tier 2,Ahmedabad,2150.534
FDF41,Frozen Foods,Low Fat,12.15,0.131921819,246.346,OUT017,2007,,Tier 2,Ahmedabad,739.038
FDP57,Snack Foods,Low Fat,17.5,0.052740763,103.799,OUT017,2007,,Tier 2,Ahmedabad,1135.189
FDH58,Snack Foods,Low Fat,12.3,0.037148619,116.8834,OUT017,2007,,Tier 2,Ahmedabad,2649.2182
FDH35,Starchy Foods,Low Fat,18.25,0.060589424,162.5526,OUT017,2007,,Tier 2,Ahmedabad,986.7156
FDW37,Canned,Low Fat,19.2,0.12475207,90.9488,OUT017,2007,,Tier 2,Ahmedabad,633.8416
DRI23,Hard Drinks,Low Fat,18.85,0.137972993,158.4578,OUT017,2007,,Tier 2,Ahmedabad,1444.1202
FDC50,Canned,Low Fat,15.85,0.13727,94.4094,OUT017,2007,,Tier 2,Ahmedabad,1904.188
FDD50,Canned,Low Fat,18.85,0.142443405,170.4132,OUT017,2007,,Tier 2,Ahmedabad,4396.9432
FDQ46,Snack Foods,Low Fat,7.51,0.104400238,113.5544,OUT017,2007,,Tier 2,Ahmedabad,894.8352
FDE02,Canned,Low Fat,8.71,0.121936216,94.4778,OUT017,2007,,Tier 2,Ahmedabad,2628.5784
FDB08,Fruits and Vegetables,Low Fat,6.055,0.03127929,160.3578,OUT017,2007,,Tier 2,Ahmedabad,2406.867
FDE53,Frozen Foods,Low Fat,10.895,0.027032204,106.328,OUT017,2007,,Tier 2,Ahmedabad,852.224
FDL08,Fruits and Vegetables,Low Fat,10.8,0.050000257,243.9144,OUT017,2007,,Tier 2,Ahmedabad,4655.2736
NCO26,Household,Low Fat,7.235,0.077290355,116.9492,OUT017,2007,,Tier 2,Ahmedabad,2316.984
FDQ34,Snack Foods,Low Fat,10.85,0.163160327,107.4622,OUT017,2007,,Tier 2,Ahmedabad,1693.7952
NCP50,Others,Low Fat,17.35,0.020676141,80.6618,OUT017,2007,,Tier 2,Ahmedabad,1208.427
